$IS001,2010,01,02,21,44,42, 280.25, 0.0095,0.3470,1.5729,1.5600,1.5598,2.4329,2.4343,2.4334, 2543,1935,1918,1934,1929,1856,1562,3574, 1,1,  3.8, -2.7,161.0, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176368, 31.8*00
$IS001,2010,01,02,21,44,44, 280.25, 0.0095,0.3473,1.5728,1.5600,1.5596,2.4328,2.4343,2.4334, 2545,1934,1924,1927,1931,1857,1561,3569, 1,1,  3.8, -2.7,161.4, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176437, 31.8*00
$IS001,2010,01,02,21,44,45, 280.25, 0.0096,0.3476,1.5728,1.5600,1.5595,2.4328,2.4342,2.4332, 2544,1931,1921,1933,1930,1857,1561,3568, 1,1,  3.8, -2.7,161.8, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176732, 31.8*00
$IS001,2010,01,02,21,44,47, 280.25, 0.0095,0.3465,1.5728,1.5598,1.5595,2.4326,2.4340,2.4332, 2544,1923,1924,1936,1930,1856,1561,3573, 1,1,  3.8, -2.7,160.7, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176174, 31.8*00
$IS001,2010,01,02,21,44,49, 280.25, 0.0095,0.3476,1.5726,1.5598,1.5595,2.4326,2.4340,2.4331, 2545,1933,1922,1928,1929,1857,1561,3574, 1,1,  3.8, -2.7,162.1, 26.6,-999.000000,-999.00000,-999.0,-999.0,-999.0,176499, 31.8*00
$IS001,2010,01,02,21,46,38, 280.25, 0.0096,0.3482,1.5677,1.5551,1.5548,2.4267,2.4281,2.4271, 2545,1918,1913,1927,1923,1852,1554,3569, 1,1,  3.8, -2.7,160.7, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176685, 31.9*00
$IS001,2010,01,02,21,46,39, 280.25, 0.0095,0.3481,1.5677,1.5551,1.5548,2.4267,2.4281,2.4271, 2546,1920,1914,1922,1922,1852,1554,3573, 1,1,  3.8, -2.7,162.1, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176581, 31.9*00
$IS001,2010,01,02,21,46,41, 280.25, 0.0095,0.3473,1.5676,1.5549,1.5546,2.4265,2.4279,2.4270, 2544,1925,1913,1919,1922,1852,1554,3573, 1,1,  3.8, -2.7,161.2, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176717, 31.9*00
$IS001,2010,01,02,21,46,42, 280.25, 0.0095,0.3491,1.5674,1.5548,1.5545,2.4264,2.4277,2.4268, 2544,1925,1913,1920,1923,1852,1554,3568, 1,1,  3.8, -2.7,161.2, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176601, 31.9*00
$IS001,2010,01,02,21,46,44, 280.25, 0.0095,0.3479,1.5674,1.5548,1.5545,2.4262,2.4276,2.4267, 2543,1916,1911,1930,1919,1852,1554,3574, 1,1,  3.8, -2.7,161.9, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176474, 31.9*00
$IS001,2010,01,02,21,46,46, 280.25, 0.0095,0.3479,1.5673,1.5546,1.5543,2.4262,2.4276,2.4265, 2544,1925,1912,1920,1923,1851,1554,3569, 1,1,  3.8, -2.7,160.7, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176876, 31.9*00
$IS001,2010,01,02,21,46,47, 280.25, 0.0096,0.3473,1.5673,1.5546,1.5543,2.4261,2.4274,2.4265, 2544,1924,1913,1923,1921,1852,1554,3569, 1,1,  3.8, -2.7,162.2, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176449, 31.9*00
$IS001,2010,01,02,21,46,49, 280.25, 0.0096,0.3479,1.5671,1.5546,1.5542,2.4261,2.4274,2.4265, 2545,1917,1912,1928,1922,1852,1554,3574, 1,1,  3.8, -2.7,161.0, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176630, 31.9*00
T$IS001,2010,01,02,21,46,51, 280.25, 0.0095,0.3475,1.5671,1.5545,1.5542,2.4259,2.4273,2.4264, 2546,1925,1912,1920,1921,1851,1554,3574, 1,1,  3.8, -2.7,161.3, 27.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,176657, 31.9*00
$IS001,2010,01,01,00,01,01, 280.25, 0.0095,0.3591,1.5038,1.4910,1.4907,2.3254,2.3266,2.3258, 2545,1845,1839,1858,1848,1780,1515,3573, 1,1,  3.8, -2.7,160.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182490, 33.7*00
$IS001,2010,01,01,00,01,09, 280.25, 0.0096,0.3586,1.5029,1.4907,1.4905,2.3249,2.3263,2.3255, 2545,1842,1840,1854,1848,1780,1514,3570, 1,1,  3.8, -2.7,160.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182251, 33.7*00
$IS001,2010,01,01,00,01,11, 280.25, 0.0095,0.3577,1.5030,1.4907,1.4904,2.3249,2.3263,2.3254, 2545,1841,1843,1856,1847,1779,1513,3573, 1,1,  3.8, -2.7,162.3, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182114, 33.7*00
