20100609T170926Z,$ISAR5,20100609T170448Z,324.92,0.8751,0.7469,2.2269,2.2257,2.2253,2.8246,2.8231,2.8233,2493,2312,2304,2324,2251,2319,2302,3593,1,0,  1.7, -4.2, 68.1,155000.0,50.810982,-1.09320, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170928Z,$ISAR5,20100609T170450Z,324.92,0.8750,0.7477,2.2265,2.2254,2.2248,2.8246,2.8231,2.8231,2495,2303,2305,2315,2251,2319,2303,3591,1,0,  1.7, -4.2, 68.0,155000.0,50.810982,-1.09322, 0.0, 0.0, 5.5,303.5,296.6,552,03/4801
20100609T170932Z,$ISAR5,20100609T170454Z,324.92,0.8750,0.7488,2.2259,2.2248,2.2242,2.8246,2.8231,2.8231,2494,2312,2302,2325,2249,2319,2303,3591,1,0,  1.7, -4.2, 68.1,155000.0,50.810966,-1.09322, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170934Z,$ISAR5,20100609T170456Z,324.92,0.8750,0.7488,2.2256,2.2243,2.2239,2.8246,2.8231,2.8231,2493,2303,2305,2316,2252,2319,2304,3590,1,0,  1.8, -4.4, 67.8,155000.0,50.810966,-1.09322, 0.0, 0.0, 5.5,303.5,296.6,552,03/4801
20100609T170936Z,$ISAR5,20100609T170458Z,324.92,0.8750,0.7498,2.2251,2.2237,2.2234,2.8246,2.8230,2.8231,2495,2308,2305,2320,2251,2319,2304,3591,1,0,  1.7, -4.4, 68.0,155000.0,50.810966,-1.09322, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170938Z,$ISAR5,20100609T170500Z,324.92,0.8750,0.7477,2.2246,2.2234,2.2230,2.8246,2.8230,2.8230,2493,2314,2304,2325,2250,2319,2304,3592,1,0,  1.7, -4.4, 68.0,155000.0,50.810966,-1.09322, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170942Z,$ISAR5,20100609T170504Z,324.92,0.8750,0.7498,2.2240,2.2228,2.2224,2.8245,2.8230,2.8230,2495,2303,2305,2316,2251,2319,2304,3592,1,0,  1.7, -4.4, 68.0,155000.0,50.810982,-1.09322, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170944Z,$ISAR5,20100609T170506Z,324.92,0.8750,0.7498,2.2237,2.2224,2.2219,2.8245,2.8230,2.8230,2494,2309,2304,2324,2250,2319,2305,3592,1,0,  1.7, -4.4, 68.0,155000.0,50.810982,-1.09323, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170946Z,$ISAR5,20100609T170508Z,324.92,0.8750,0.7498,2.2233,2.2221,2.2214,2.8245,2.8230,2.8230,2493,2314,2303,2325,2250,2319,2305,3591,1,0,  1.7, -4.4, 68.0,155000.0,50.810982,-1.09323, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170948Z,$ISAR5,20100609T170510Z,324.92,0.8750,0.7488,2.2228,2.2214,2.2210,2.8243,2.8228,2.8230,2495,2303,2305,2316,2251,2319,2305,3591,1,0,  1.7, -4.4, 68.0,155000.0,50.810982,-1.09323, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
